nombre_indicador,nombre_region,tiempo,tipo_informe,valor,unidad,notes_ids,source_id,codigo_indicador,codigo_region,fuente
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Islas Caimán,2010,Global,0.276140861750108,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Islas Caimán,2011,Global,1.32543575779664,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Islas Caimán,2012,Global,1.18894845245608,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Islas Caimán,2013,Global,2.16061146813391,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Islas Caimán,2014,Global,1.27397911533388,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Islas Caimán,2015,Global,-2.34752770165615,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Islas Caimán,2016,Global,-0.62525835861814,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2000,Global,3.84327295706575,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2001,Global,3.56910053001458,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2002,Global,2.48939816650708,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2003,Global,2.81017875743615,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2004,Global,1.05473871403513,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2005,Global,3.05257621387847,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2006,Global,3.39201733699409,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2007,Global,4.40779938398042,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2008,Global,8.71626873039613,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2009,Global,0.353045178360957,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2010,Global,1.41071107954317,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2011,Global,3.34121694259301,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2012,Global,3.00744840213047,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2013,Global,1.7895555398459,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2014,Global,4.71867527854663,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2015,Global,4.34877353217053,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2016,Global,3.78619355893118,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2017,Global,2.18271846868519,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2018,Global,2.43488981353057,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2019,Global,2.55754475703327,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2020,Global,3.04549084804334,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2021,Global,4.52456838259121,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2022,Global,11.6438667110561,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Chile,2023,Global,7.58168251407969,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2000,Global,10.9615496593622,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2001,Global,11.2556157091172,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2002,Global,9.16752048509119,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2003,Global,9.44758091616984,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2004,Global,12.3148150178852,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2005,Global,13.7982949108987,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2006,Global,11.4705968149052,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2007,Global,9.35724456417157,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2008,Global,13.4244635507284,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2009,Global,7.84270167700654,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2010,Global,5.66275708420021,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2011,Global,4.87799830970702,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2012,Global,4.49545314354605,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2013,Global,5.23133614174428,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2014,Global,4.51920098516954,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2015,Global,0.801982005099623,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2016,Global,-0.0174788505908217,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2017,Global,1.62590692991732,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2018,Global,2.22111461526581,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2019,Global,2.09604635327807,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2020,Global,0.724911478131376,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2021,Global,1.72647755109241,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2022,Global,8.27477490232654,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Costa Rica,2023,Global,0.525193508693455,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2000,Global,2.27128756828723,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2001,Global,3.7508205747202,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2002,Global,1.86552503610077,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2003,Global,2.1203909173333,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2004,Global,4.45194392395045,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2005,Global,4.69094870903769,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2006,Global,4.03712359429612,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2007,Global,4.57808572377153,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2008,Global,6.70792293515939,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2009,Global,1.05595029731201,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2010,Global,1.17933576873673,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2011,Global,5.1289237668161,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2012,Global,1.72973481581383,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2013,Global,0.757669184522973,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2014,Global,1.14134467538233,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2015,Global,-0.731384487387957,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2016,Global,0.60404908699661,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2017,Global,1.0123540331558,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2018,Global,1.09033000581892,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2019,Global,0.0753241350024612,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2020,Global,-0.371590212324095,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2021,Global,3.46692585313082,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2022,Global,7.19861615609867,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Salvador,2023,Global,4.04554694222477,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2000,Global,7.72413566181616,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2001,Global,8.88306848812961,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2002,Global,5.22336769759447,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2003,Global,27.4497127394395,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2004,Global,51.4608598338065,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2005,Global,4.19020260472056,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2006,Global,7.57280523853074,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2007,Global,6.14356655248047,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2008,Global,10.6446210953712,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2009,Global,1.44215131834353,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2010,Global,6.32993220146146,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2011,Global,5.79676809206533,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2012,Global,3.69449707884777,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2013,Global,4.830950967408,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2014,Global,2.99864226125219,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2015,Global,0.836746346724557,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2016,Global,1.61416607245223,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2017,Global,3.27955694678546,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2018,Global,3.56443426013508,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2019,Global,1.81060377042959,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2020,Global,3.78103179915517,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2021,Global,8.24300347981809,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2022,Global,8.81109209279587,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",República Dominicana,2023,Global,4.78561281021135,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2000,Global,2.99561311578007,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2001,Global,2.73071960373777,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2002,Global,2.1716213367067,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2003,Global,2.15492809908679,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2004,Global,2.39410982050298,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2005,Global,3.7334291646702,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2006,Global,3.36150981441245,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2007,Global,4.22896717901186,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2008,Global,7.16374557963224,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2009,Global,0.931845222015372,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2010,Global,2.77944261312587,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2011,Global,3.56226389346315,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2012,Global,2.89121580248278,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2013,Global,1.17236364986991,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2014,Global,1.18171034484371,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2015,Global,-0.168590719809454,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2016,Global,-0.121903764792132,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2017,Global,1.55189751218246,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2018,Global,2.10074119914669,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2019,Global,1.46798976020562,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2020,Global,-0.473583292905476,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2021,Global,2.06299638545334,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2022,Global,5.82838638517959,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",El Caribe,2023,Global,4.39613522399151,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2000,Global,11.0480349344976,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2001,Global,9.67415556865377,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2002,Global,7.69050972034271,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2003,Global,7.67416639397937,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2004,Global,8.1137909709338,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2005,Global,8.80906074819819,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2006,Global,5.57775207654298,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2007,Global,6.93621470895774,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2008,Global,11.4034270813932,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2009,Global,5.49634273772208,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2010,Global,4.69889064976226,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2011,Global,6.7622795731476,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2012,Global,5.19618615531848,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2013,Global,5.16189898581494,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2014,Global,6.12924930313022,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2015,Global,3.15783117980923,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2016,Global,2.72461223295289,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2017,Global,3.93436084442044,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2018,Global,4.34734937777528,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2019,Global,4.36587159819267,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2020,Global,3.46841177951184,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2021,Global,4.48087963413445,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2022,Global,9.08963911525025,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Honduras,2023,Global,6.66325180347457,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2000,Global,2.18181818181821,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2001,Global,3.14099305202543,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2002,Global,1.06721547992874,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2003,Global,2.15492809908679,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2004,Global,2.3129167822611,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2005,Global,3.475806937554,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2006,Global,4.25195321977967,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2007,Global,3.85882922469653,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2008,Global,8.0332732765034,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2009,Global,-0.308654779585642,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2010,Global,3.43650905943351,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2011,Global,3.0334728033474,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2012,Global,2.41077704021862,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2013,Global,-0.0439997864828058,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2014,Global,-0.98360305555498,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2015,Global,-0.515448031435329,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2016,Global,1.65038994431573,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2017,Global,0.908458255874249,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2018,Global,0.804102313277033,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2019,Global,0.598149764736022,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2020,Global,-0.740732597045498,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2021,Global,1.21951193916838,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2022,Global,2.5805392590792,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Granada,2023,Global,2.69612269814564,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2000,Global,0.77177979690018,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2001,Global,1.40279663573988,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2002,Global,2.40765801293491,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2003,Global,1.99353055152454,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2004,Global,2.03007757853236,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2005,Global,2.09875196709308,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2006,Global,1.78778537419121,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2007,Global,1.41605259409741,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2008,Global,5.33380639820233,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2009,Global,-0.550159995508914,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2010,Global,3.37002540220148,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2011,Global,3.4567496723461,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Antigua y Barbuda,2012,Global,3.37688044338874,Porcentaje,,6405,INF,,World Bank
